Region,documentid,stanzaid,stage,ZA,HJ,ZC,GM,HX,LX,JN,XS,ZZ
guangdong,gd_meeting3,gd_mt3_st14,stage2,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st15,stage2,0,1,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st16,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st17,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st18,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st19,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st20,stage2,0,1,0,0,0,0,1,1,0
guangdong,gd_meeting3,gd_mt3_st21,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st22,stage2,0,1,0,0,0,0,1,1,0
guangdong,gd_meeting3,gd_mt3_st23,stage2,1,1,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st24,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st25,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st26,stage2,1,0,0,1,0,1,1,0,0
guangdong,gd_meeting3,gd_mt3_st27,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st28,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st29,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st30,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st31,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st32,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st33,stage2,0,0,0,0,0,0,0,1,1
guangdong,gd_meeting3,gd_mt3_st34,stage2,0,0,0,1,0,0,0,1,0
guangdong,gd_meeting3,gd_mt3_st35,stage2,0,0,0,0,0,0,0,1,1
guangdong,gd_meeting3,gd_mt3_st36,stage2,0,0,0,0,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st37,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st38,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st39,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st40,stage2,0,1,0,0,0,1,0,0,1
guangdong,gd_meeting3,gd_mt3_st41,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st42,stage2,0,0,0,0,0,1,0,1,1
guangdong,gd_meeting3,gd_mt3_st43,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st44,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st45,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st46,stage2,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st47,stage2,0,0,1,0,1,1,0,1,0
guangdong,gd_meeting3,gd_mt3_st48,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st49,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st50,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st51,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st52,stage2,1,0,0,1,0,0,0,1,1
guangdong,gd_meeting3,gd_mt3_st53,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st54,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st55,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st56,stage2,1,1,0,0,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st57,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st58,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st59,stage2,0,0,0,1,1,0,1,0,1
guangdong,gd_meeting3,gd_mt3_st60,stage2,0,0,0,1,0,0,1,0,1
guangdong,gd_meeting3,gd_mt3_st61,stage2,0,1,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st62,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st63,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st64,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st65,stage2,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st66,stage2,1,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st67,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st68,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st69,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st70,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st71,stage2,1,1,0,0,0,1,0,1,0
guangdong,gd_meeting3,gd_mt3_st72,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st73,stage2,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st74,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st75,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st76,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st77,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st78,stage2,0,0,0,0,0,1,0,1,0
guangdong,gd_meeting3,gd_mt3_st79,stage2,0,0,0,0,1,0,0,1,0
guangdong,gd_meeting3,gd_mt3_st80,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st81,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st82,stage2,0,1,0,0,0,0,0,1,1
guangdong,gd_meeting3,gd_mt3_st83,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st84,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st85,stage2,0,0,0,0,1,0,1,1,0
guangdong,gd_meeting3,gd_mt3_st86,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st87,stage2,0,0,1,0,1,1,0,0,1
guangdong,gd_meeting3,gd_mt3_st88,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st89,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st90,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st91,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st92,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st93,stage2,0,0,0,1,1,0,0,1,0
guangdong,gd_meeting3,gd_mt3_st94,stage2,1,0,0,0,1,0,0,1,1
guangdong,gd_meeting3,gd_mt3_st95,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st96,stage2,0,0,0,0,0,0,0,1,0
guangdong,gd_meeting3,gd_mt3_st97,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st98,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st99,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st100,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st101,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st102,stage2,0,0,0,0,0,0,0,1,1
guangdong,gd_meeting3,gd_mt3_st103,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st104,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st105,stage2,0,0,0,0,0,1,0,1,0
guangdong,gd_meeting3,gd_mt3_st106,stage2,0,0,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st107,stage2,0,1,0,0,1,0,0,1,1
guangdong,gd_meeting3,gd_mt3_st108,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st109,stage2,0,0,0,0,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st110,stage2,0,0,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st111,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st112,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st113,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st114,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st115,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st116,stage2,1,0,0,0,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st117,stage2,0,0,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st118,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st119,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st120,stage2,1,0,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st121,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st122,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st123,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st124,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st125,stage2,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st126,stage2,0,0,1,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st127,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st128,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st129,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st130,stage2,1,0,1,1,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st131,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st132,stage2,1,0,0,1,0,0,0,1,0
guangdong,gd_meeting3,gd_mt3_st133,stage2,0,1,0,0,0,0,1,0,1
guangdong,gd_meeting3,gd_mt3_st134,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st135,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st136,stage2,0,1,0,0,0,0,0,1,1
guangdong,gd_meeting3,gd_mt3_st137,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st138,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st139,stage2,1,0,0,1,0,1,0,0,1
guangdong,gd_meeting3,gd_mt3_st140,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st141,stage2,1,0,0,1,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st142,stage2,0,0,0,1,0,0,0,1,0
guangdong,gd_meeting3,gd_mt3_st143,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st144,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st145,stage2,0,0,1,1,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st146,stage2,0,1,0,1,1,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st147,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st148,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st149,stage2,1,0,0,1,1,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st150,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st151,stage2,0,1,0,0,0,0,0,1,1
guangdong,gd_meeting3,gd_mt3_st152,stage2,0,1,0,1,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st153,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st154,stage2,0,0,1,1,0,0,0,1,1
guangdong,gd_meeting3,gd_mt3_st155,stage2,1,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st156,stage2,0,0,0,0,0,0,1,1,0
guangdong,gd_meeting3,gd_mt3_st157,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st158,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st159,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st160,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st161,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st162,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st163,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st164,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st165,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st166,stage2,1,0,0,0,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st167,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st168,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st169,stage2,0,1,0,0,0,1,0,1,1
guangdong,gd_meeting3,gd_mt3_st170,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st171,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st172,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st173,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st174,stage2,0,1,1,0,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st175,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st176,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st177,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st178,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st179,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st180,stage2,0,0,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st181,stage2,0,1,0,0,0,1,1,1,0
guangdong,gd_meeting3,gd_mt3_st182,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st183,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st184,stage2,0,0,0,0,0,1,0,0,1
guangdong,gd_meeting3,gd_mt3_st185,stage2,1,0,0,0,0,1,1,1,0
guangdong,gd_meeting3,gd_mt3_st186,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st187,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st188,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st189,stage2,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st190,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st191,stage2,0,1,0,0,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st192,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st193,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st194,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st195,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st196,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st197,stage2,0,0,1,0,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st198,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st199,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st200,stage2,0,0,1,0,0,1,1,0,1
guangdong,gd_meeting3,gd_mt3_st201,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st202,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st203,stage2,0,0,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st204,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st205,stage2,1,0,0,0,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st206,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st207,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st208,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st209,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st210,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st211,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st212,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st213,stage2,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st214,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st215,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st216,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st217,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st218,stage2,1,0,1,0,0,0,1,0,1
guangdong,gd_meeting3,gd_mt3_st219,stage2,0,0,0,1,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st220,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st221,stage2,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st222,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st223,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st224,stage2,0,1,0,0,0,0,1,0,1
guangdong,gd_meeting3,gd_mt3_st225,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st226,stage2,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st227,stage2,1,0,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st228,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st229,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st1,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st2,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st3,stage2,0,1,1,0,0,0,0,1,0
guangdong,gd_meeting4,gd_mt4_st4,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting4,gd_mt4_st5,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st6,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting4,gd_mt4_st7,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting4,gd_mt4_st8,stage2,0,0,0,1,0,0,1,1,0
guangdong,gd_meeting4,gd_mt4_st9,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st10,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting4,gd_mt4_st11,stage2,1,0,0,1,0,0,0,1,0
guangdong,gd_meeting4,gd_mt4_st12,stage2,0,0,0,0,0,0,1,1,1
guangdong,gd_meeting4,gd_mt4_st13,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st14,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st15,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st16,stage2,0,0,0,1,0,0,1,0,0
guangdong,gd_meeting4,gd_mt4_st17,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st18,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st19,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st20,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st21,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st22,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st23,stage2,0,1,0,0,0,1,1,1,0
guangdong,gd_meeting4,gd_mt4_st24,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st25,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st26,stage2,0,1,0,0,0,1,0,0,1
guangdong,gd_meeting4,gd_mt4_st27,stage2,0,1,1,0,0,0,1,0,1
guangdong,gd_meeting4,gd_mt4_st28,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st29,stage2,0,0,1,1,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st30,stage2,0,0,0,0,1,0,1,0,1
guangdong,gd_meeting4,gd_mt4_st31,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st32,stage2,0,1,0,0,0,0,0,1,1
guangdong,gd_meeting4,gd_mt4_st33,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st34,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st35,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st36,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st37,stage2,0,1,0,0,0,0,1,0,0
guangdong,gd_meeting4,gd_mt4_st38,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting4,gd_mt4_st39,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st40,stage2,1,0,0,0,1,0,0,0,1
guangdong,gd_meeting4,gd_mt4_st41,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st42,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st43,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st44,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st45,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st46,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st47,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st48,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st49,stage2,1,0,0,0,0,0,1,1,0
guangdong,gd_meeting4,gd_mt4_st50,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st51,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st52,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st53,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st54,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st55,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st56,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st57,stage2,1,0,0,1,0,0,1,0,1
guangdong,gd_meeting4,gd_mt4_st58,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st59,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting4,gd_mt4_st60,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting4,gd_mt4_st61,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st62,stage2,0,0,1,0,1,0,1,0,0
guangdong,gd_meeting4,gd_mt4_st63,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st64,stage2,0,0,1,0,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st65,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st66,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st67,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st68,stage2,0,1,0,0,0,0,0,0,1
guangdong,gd_meeting4,gd_mt4_st69,stage2,1,0,0,0,0,1,1,0,0
guangdong,gd_meeting4,gd_mt4_st70,stage2,0,1,1,0,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st71,stage2,0,1,0,0,1,1,1,0,0
guangdong,gd_meeting4,gd_mt4_st72,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st73,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st74,stage2,0,1,1,0,0,0,1,0,0
guangdong,gd_meeting4,gd_mt4_st75,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st76,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st77,stage2,1,0,0,0,0,1,0,0,1
guangdong,gd_meeting4,gd_mt4_st78,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st79,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st80,stage2,1,0,1,0,0,0,1,0,1
guangdong,gd_meeting4,gd_mt4_st81,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st82,stage2,1,0,0,0,0,0,1,1,1
guangdong,gd_meeting4,gd_mt4_st83,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st84,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st1,stage2,0,0,0,0,0,0,0,1,1
guangdong,gd_meeting5,gd_mt5_st2,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting5,gd_mt5_st3,stage2,0,1,0,0,1,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st4,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting5,gd_mt5_st5,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting5,gd_mt5_st6,stage2,0,1,0,1,1,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st7,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st8,stage2,0,0,0,1,1,1,0,1,0
guangdong,gd_meeting5,gd_mt5_st9,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting5,gd_mt5_st10,stage2,0,0,1,0,0,0,0,0,0
